"구분","데이터ID","도시/지역코드","명칭(한글)","명칭(영문)","카테고리/유형","권장비용(KRW)","설명(한글)","설명(영문)","교통/상세정보","공식웹사이트/이미지","공공데이터출처"
"관광명소/체험","suwon_jidong_market","SUWON","지동시장 & 순대타운","Jidong Market & Sundae Town","쇼핑","0","100년 전통 팔달문 앞 상설시장으로 매콤한 순대곱창 철판볶음 순대타운과 지동 벽화골목 인기","Centennial traditional market famous for its bustling Sundae stir-fry town and colorful mural alleys","수원역 4번 출구 → 버스 11, 13, 46번 (팔달문 하차 도보 2분)","http://www.jidongmarket.co.kr","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","suwon_ilwol_arboretum","SUWON","일월수목원","Ilwol Arboretum","자연","4000","일월저수지 옆 건조기후 돔 온실과 글라스하우스, 장식정원과 습지 생태원이 어우러진 도심 수목원","Eco-urban arboretum featuring modern glass dome greenhouse, dry-climate gardens, and boardwalks","1호선 성균관대역 1번 출구 → 마을버스 27-1번 또는 도보 18분","https://www.suwon.go.kr/sw-portal/ilwol/","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","suwon_yeongheung_arboretum","SUWON","영흥수목원","Yeongheung Arboretum","자연","4000","도심 속 자연 숲을 살린 힐링 수목원으로 아열대 식물 온실과 숲속 트리워크 데크길 명소","Lush urban forest arboretum featuring subtropical greenhouse, tree-walk decks, and flower gardens","수인분당선 청명역 3번 출구 (도보 12분) / 영통역 버스 5분","https://www.suwon.go.kr/sw-portal/yeongheung/","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","suwon_national_agri_museum","SUWON","국립농업박물관","National Museum of Agriculture","명소","0","한국 농업의 역사와 미래 첨단 스마트팜, 아쿠아포닉스, 수직농장과 유리온실 식물원 무료 복합문화공간","National agriculture museum featuring cutting-edge smart farms, vertical farming, and botanical greenhouses","수원역 4번 출구 → 버스 42, 92번 (농림축산검역본부·국립농업박물관 하차)","https://www.namuk.or.kr","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","suwon_manseok_park","SUWON","만석공원 & 만석거","Manseok Park & Manseokgeo Reservoir","자연","0","정조가 축조한 역사 깊은 인공 저수지로 호수를 둘러싼 벚꽃 터널과 수변 산책로가 아름다운 공원","Historic reservoir built in 1795 by King Jeongjo, now a public park famous for cherry blossom trails","수원역 4번 출구 → 버스 777, 900, 301번 (만석공원 하차 도보 3분)","https://www.suwon.go.kr","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeonju_seohakdong_art","JEONJU","서학동 예술마을 & 사진미술관","Seohak-dong Art Village & Photography Museum","명소","0","전주천 남천교 건너 옛 서민 동네에 화가, 도예가, 시인들이 둥지를 튼 예술 골목으로 조용한 카페와 작은 갤러리 산책로","Quiet bohemian art village across Jeonju Stream where painters and ceramic artists turned old alleys into tranquil galleries","한옥마을 남천교 청연루 건너편 도보 3분","https://tour.jeonju.go.kr","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeonju_wanpanbon_museum","JEONJU","완판본문화관 & 한옥 전통목판체험","Wanpanbon Hall & Traditional Woodblock Center","명소","2000","조선시대 전주에서 발간된 완판본 고소설과 한지 인쇄 출판 문화를 계승하며 직접 목판인쇄를 체험할 수 있는 역사문화관","Cultural center celebrating Jeonju's rich Joseon-era woodblock publishing heritage with interactive traditional print workshops","한옥마을 오목대 뒤편 향교 인근 도보 5분","http://wanpanbon.jsdc.or.kr","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeonju_dongmun_art","JEONJU","동문예술거리 & 헌책방 골목","Dongmun Art Street & Secondhand Books Alleys","명소","0","옛 한옥마을 동문 터 주변으로 수십 년 된 헌책방과 인디 소극장, 라이브 재즈 펍이 늘어선 감성 가득한 문화 거리","Historic east gate district lined with decades-old secondhand bookshops, cozy indie theaters, and vintage live music bars","경기전 정문에서 동문사거리 방향 도보 5분","https://tour.jeonju.go.kr","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeonju_hanbyeokdang","JEONJU","한벽당 & 전주천 생태 산책로","Hanbyeokdang Pavilion & Jeonjucheon Eco Trail","자연","0","절벽 바위 위에 우뚝 솟아 맑은 전주천을 굽어보는 조선 초 누각으로 수달이 서식하는 생태 하천과 싱그러운 솔바람 명소","Scenic cliffside Joseon pavilion perched over the pristine Jeonju Stream, known for gentle breezes and otters swimming below","전주자연생태관 바로 옆 / 한옥마을 오목대에서 도보 10분","https://tour.jeonju.go.kr","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeonju_zoo_dream","JEONJU","전주동물원 & 드림랜드 놀이공원","Jeonju Zoo & Dreamland Theme Park","엔터","3000","울창한 메타세쿼이아 숲길과 아담한 관람차가 돌아가는 레트로 감성 테마파크로 한국인 가족과 연인들의 나들이 성지","Spacious municipal zoological garden and retro amusement park framed by soaring metasequoia avenues, beloved for relaxed walks","전주역에서 버스 165번 (동물원 종점 약 15분)","https://zoo.jeonju.go.kr","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeonju_hanok_village","JEONJU","전주 한옥마을","Jeonju Hanok Village","명소","0","700여 채의 전통 한옥이 도심 속에 보존된 국제 슬로시티로 한복 체험과 골목길 정취가 가득한 대표 명소","UNESCO-designated Slow City preserving over 700 traditional hanok houses with vibrant cultural alleys","KTX 전주역에서 버스 119, 79, 535번 (한옥마을 하차 약 25분)","https://tour.jeonju.go.kr","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeonju_gyeonggijeon","JEONJU","태조 이성계 어진이 모셔진 경기전 입장권","Gyeonggijeon Shrine Historic Ticket","명소","3000","조선 태조 이성계의 공식 어진(국보)이 모셔진 유서 깊은 사적이자 울창한 대나무숲 힐링 산책로","Historic royal shrine housing the national treasure portrait of King Taejo and peaceful bamboo grove","한옥마을 입구 태조로 중심 (전동성당 맞은편 도보 1분)","https://www.jeonju.go.kr/eojin/","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeonju_jeondong","JEONJU","전동성당","Jeondong Catholic Cathedral","명소","0","한국 최초의 순교터 위에 1914년 세워진 로마네스크-비잔틴 양식의 웅장하고 성스러운 붉은 벽돌 성당","Stunning 1914 Romanesque-Byzantine red-brick cathedral built on Korea's first Catholic martyr site","한옥마을 입구 사거리 맞은편 (전주역에서 버스 119, 79번)","https://tour.jeonju.go.kr","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeonju_omokdae","JEONJU","오목대 & 이목대","Omokdae & Imokdae Historic Sites","명소","0","이성계 장군이 승전을 자축한 언덕 위 누각으로 한옥마을 전체 기와지붕 전경을 내려다보는 최고 전망대","Historic hilltop pavilion offering the iconic panoramic view over the undulating tile roofs of Hanok Village","한옥마을 동측 오목대 언덕 산책로 계단 (도보 5분)","https://tour.jeonju.go.kr","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeonju_pungnammun","JEONJU","전주 풍남문","Pungnammun Gate","명소","0","조선시대 전라감영이 있던 전주부성 4대문 중 유일하게 현존하는 남쪽 보물 성문과 야간 조명","The sole surviving south gate of the ancient fortified walled city of Jeonju with picturesque lighting","한옥마을 서쪽 남부시장 교차로 로터리 (도보 5분)","https://tour.jeonju.go.kr","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeonju_nambu_market","JEONJU","남부시장 & 청년몰 / 야시장","Nambu Market, Youth Mall & Night Market","쇼핑","0","전통 피순대국밥과 콩나물국밥 골목, 2층 청년몰의 개성 넘치는 공방, 주말 밤 열리는 인기 야시장","Centuries-old market famous for Blood Sausage soup, 2nd-floor Youth Mall indie shops, and weekend night markets","풍남문 옆 전주천변 (한옥마을에서 도보 5분)","http://www.jnbm.or.kr","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeonju_jammanyi","JEONJU","자만벽화마을","Jaman Mural Village","명소","0","오목대 육교 건너 산비탈 골목에 펼쳐지는 귀여운 애니메이션과 동화 캐릭터 벽화, 감성 언덕 카페거리","Colorful hillside village connected to Omokdae, packed with whimsical anime murals and hilltop cafes","오목대 육교 건너편 산비탈 진입 (도보 7분)","https://tour.jeonju.go.kr","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeonju_hyanggyo","JEONJU","전주향교","Jeonju Hyanggyo Confucian School","명소","0","수령 400년 은행나무 5그루와 대성전이 자리한 유서 깊은 교육기관이자 인기 사극 드라마 명소","Joseon-era Confucian academy featuring massive 400-year-old ginkgo trees, filmed in famous K-dramas","한옥마을 동남쪽 향교길 끝 (경기전에서 도보 10분)","http://www.jjhyanggyo.or.kr","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeonju_deokjin","JEONJU","덕진공원 & 연화정도서관","Deokjin Park & Yeonhwajeong Library","자연","0","호수 가득 피어나는 여름 홍련 연꽃과 호수 한가운데 세워진 전통 한옥 연화정도서관이 있는 힐링 명소","Scenic lake park celebrated for summer lotus blooms and the iconic Yeonhwajeong floating wooden hanok library","전주역에서 버스 119, 535번 (덕진공원 하차 약 15분)","https://tour.jeonju.go.kr","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeonju_namcheongyo","JEONJU","남천교 & 청연루","Namcheongyo Bridge & Cheongyeonru","명소","0","전주천 위 팔작지붕 한옥 누각 청연루가 얹힌 무지개다리로 천변 바람과 함께 야경을 즐기는 쉼터","Arched bridge spanning Jeonjucheon Stream crowned with Cheongyeonru wooden pavilion offering river night vistas","한옥마을 남쪽 끝 전주천변 (전주향교에서 도보 3분)","https://tour.jeonju.go.kr","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeonju_nanjang","JEONJU","전주난장 (추억박물관)","Jeonju Nanjang Retro Theme Park","엔터","7500","1960~80년대 옛 골목, 옛 교실, 만화방, 이발소 등 70여 개 테마 공간을 실감 나게 재현한 레트로 박물관","Immersive vintage museum recreating 1960s-80s Korean nostalgic alleys, classrooms, arcades, and comic shops","한옥마을 경기전 북측 동문길 방면 (도보 4분)","https://tour.jeonju.go.kr","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeonju_arboretum","JEONJU","한국도로공사 전주수목원","Korea Expressway Corporation Jeonju Arboretum","자연","0","고속도로 건설 복원지로 조성된 무료 공기업 수목원으로 액자 쉼터 창문 포토존과 테마정원이 수려한 곳","Botanical arboretum featuring 3,000+ plant species, iconic wooden frame windows over lotus ponds, and gardens","전주역 또는 터미널에서 버스 414, 416, 420번 (전주수목원 하차)","https://www.ex.co.kr/arboretum/","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeonju_palbok_art","JEONJU","팔복예술공장","Palbok Art Factory","엔터","0","옛 카세트테이프 공장을 현대미술 전시실, 창작 스튜디오, 카페 써니로 재탄생시킨 복합문화공간","Reinvented former cassette tape factory transformed into a contemporary arts hub with galleries and cafes","전주역에서 버스 545, 546번 또는 택시 12분 (팔복동 첨단산업단지)","http://www.palbokart.kr","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeonju_traditional_wine","JEONJU","전주 전통술박물관 (모주 체험)","Jeonju Korean Traditional Wine Museum","엔터","8000","조선 전통 가양주 문화를 되살린 공간으로 계피향 가득한 전주 모주 시음과 빚기 체험을 즐기는 공간","Museum dedicated to Korean traditional home brewing culture, offering tastings of herbal rice wine (Moju)","한옥마을 중심 한지길 74 (한옥마을 내 도보 3분)","http://urisool.net","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeonju_fan_culture","JEONJU","전주부채문화관","Jeonju Fan Culture Center","엔터","0","조선 왕실에 진상하던 전주 합죽선과 단선의 역사 전시 및 무형문화재 장인의 부채 만들기 공예 체험","Cultural center exhibiting traditional Jeonju folding fans (Hapjukseon) with hands-on crafting workshops","한옥마을 최명희길 인근 (경기전 동문에서 도보 2분)","http://fan.or.kr","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeonju_wansan_park","JEONJU","완산공원 꽃동산 (완산칠봉)","Wansan Flower Garden (Mt. Wansan)","자연","0","4월 중하순 산등성이 전체를 붉게 물들이는 겹벚꽃과 자홍빛 철쭉 군락지로 유명한 봄꽃 인생샷 성지","Stunning hillside garden bursting with double cherry blossoms and royal azaleas every mid-to-late April","남부시장에서 전주천 건너 완산도서관 뒤편 도보 10분","https://tour.jeonju.go.kr","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeonju_crafts","JEONJU","전주공예품전시관","Jeonju Crafts Exhibition Hall","쇼핑","0","한옥마을 중심 태조로에 위치하여 무형문화재 장인들의 도자기, 옻칠, 한지 공예품을 관람·구매하는 복합관","Premier craft center exhibiting and selling masterwork Korean ceramics, lacquerware, and Hanji paper crafts","한옥마을 태조로 중심 (경기전과 오목대 사이 도보 3분)","https://www.jeonjucraft.or.kr","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeonju_haksan_library","JEONJU","학산숲속시집도서관","Haksan Forest Poetry Library","자연","0","맏내호수 둘레길과 학산 숲속에 아담하게 자리한 통유리 한옥 도서관으로 호수를 보며 시집을 읽는 쉼터","Tranquil glass-walled forest library nestled beside Matnae Lake, dedicated exclusively to poetry collections","평화동 맏내호수 수변길 (한옥마을에서 택시 10분)","https://tour.jeonju.go.kr","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
